m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,g2_cooperative,g2_conditional_cooperator,g2_compensating_cooperator,g2_selfish,g2_sanctioning,g3_cooperative,g3_conditional_cooperator,g3_compensating_cooperator,g3_selfish,g3_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
4,0,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,2,0.01556355248500354,True
4,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,4,0,0.026886467340583895,True
4,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,4,0,0,0,0.01660898680556328,True
4,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,2,0,0,0,0,0,2,0,0,2,0.8990423712936567,False
4,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0.912420499022601,False
4,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,3,1,0,0,0,0.9035219161753947,False
4,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,1,0.9222962043629027,False
4,0,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,3,0.002052283062933852,True
4,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,3,0,1,0.03811697379948904,True
4,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,2,0,0.07444959735574129,True
4,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0,0,0.9569715168488357,False
4,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0.03672921917663628,True
4,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0.2532177243316726,False
4,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,2,0.06458344752606832,True
4,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,3,0,0.06695579923525138,True
4,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,4,0,0,0,0,0.15846071147341406,True
4,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,0,1,1,1,1,0.0448501556107475,True
4,0,1,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,2,0,1,1,0.12932989351780602,True
4,1,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,2,0,0,2,0,0.05229975303295253,True
4,0,0,1,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,1,3,0,0,1,0,0.06120536374118656,True
4,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,0,3,1,0,0,0.06422157620817322,True
4,1,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,2,0,2,0,0.06675265479413299,True
4,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1,0,1,0.0650963383281922,True
4,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,2,0,1,1,0,0.07293599995634181,True
4,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,0,1,0,0.9531233720227746,False
4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,2,1,1,0.909864529498126,False
4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,2,0,0.0652030823774932,True
4,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,1,2,1,0,0,0.06623254658955326,True
4,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,1,1,0.9725626017240023,False
4,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,1,2,0.8598086709608257,False
4,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,2,0,0,0,2,0.8792962702181619,False
4,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,3,0,1,0,0,0.9670122658115372,False
4,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0.048894053990902596,True
4,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,3,0,0.021594801731590983,True
4,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,3,0,0.028549292561728452,True
4,1,1,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,1,3,1,0,0,0,0.05745302412859291,True
4,0,1,0,0,1,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,1,1,0,0,2,0.013251003201194683,True
4,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,4,0.007786028537790512,True
4,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,1,0,1,0,2,0.06760056426778137,True
4,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,2,0,0.04707767136137036,True
4,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,1,2,0,0,1,0.06905874292435106,True
4,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0.08295652791258988,True
4,0,0,1,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0,2,1,1,0,0.028548357943020373,True
4,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,2,1,0,0.07003427291451463,True
4,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,2,0.019133071422383515,True
4,0,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,2,0.07273499674671277,True
4,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,2,0,0.09472264308645623,True
4,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,3,0,0,0,1,0.0984453514433168,True
4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,1,1,0,2,0.0765307920470543,True
4,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,3,0,0.01691083518743848,True
4,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0.06458344752606832,True
4,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,2,0,0.11395091110770399,True
4,0,0,2,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,2,0,1,1,0,0.4046438743098298,True
4,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0.06503003347085874,True
4,0,0,0,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,2,2,0,0,0,0.05333509003315573,True
4,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,1,3,0,0.04845813223946551,True
4,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,3,0,1,0.8792962702181619,False
4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,1,3,-0.035582251198204295,True
4,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,2,0,0,0.07295608417754984,True
4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,2,0,0,1,1,0.03766806600277308,True
4,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,2,0,1,0,0.05169800124265175,True
4,0,0,1,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,2,0,0,2,0,0.10131290343677331,True
4,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,2,0.9434000092876675,False
4,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,1,0.058870766913707996,True
4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,2,0,0,0,2,0.02241588950407074,True
4,1,0,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,2,2,0.9030421412632299,False
4,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,2,1,0,0,0.03787220547837893,True
4,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0.11217550737042932,True
4,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,1,2,0.8654688452120347,False
4,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,3,0,0,1,0.07250233742518147,True
4,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,3,0,0.03411934074253073,True
4,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,2,0,0.07372578380363505,True
4,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,2,1,0.04171406300050062,True
4,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,2,0,0.29764825221294927,False
4,0,0,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2,1,0,2,0,1,0.020778657334954844,True
4,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,2,0,0.3923448698452066,True
4,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,3,0,0.053160053890671854,True
4,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,3,0,1,0,0,0.05526290001422729,True
4,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0.11618718125414051,True
4,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,3,1,0,0,0.0550300971871673,True
4,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,1,2,0,0,1,0.03996282296926357,True
4,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,1,2,2,0,0,0,0.07125409615786146,True
4,0,0,0,0,2,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,1,0,1,2,0,0.013927150413001969,True
4,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,1,0.5284658076495368,False
4,1,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,1,1,0,0.05488640599120024,True
4,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,2,0,0.05695597412861155,True
4,0,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,1,0,0.06954037900022986,True
4,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,2,0,1,0.15851187411271356,True
4,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,3,1,0,0.04852386707603984,True
4,1,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,0,0.8978275255274663,False
4,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,3,0,0,1,0,0.03061328098644345,True
4,0,1,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,1,0,1,0,2,0.8960243834495512,False
4,0,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,1,3,0,0,0,0.037672973786472365,True
4,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,2,1,0.03857372419718122,True
4,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,0,0,1,1,0.03288613752808347,True
4,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,3,-0.0016952481975891455,True
4,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.06778602853779034,True
4,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,1,0,2,1,0,0.029292737957077875,True
4,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,0,1,0.899423428036995,False
4,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,1,2,0,1,0,0.0933969227100319,True
4,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,3,0,0.07496332795497819,True
4,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0.555767285979828,False
4,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,3,0.1165360526899379,True
4,0,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,2,0,0.057777712942876806,True
4,0,0,1,0,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,4,0,0,0,0,0.10760056426778129,True
4,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2,0,0,1,0.0490587429764077,True
4,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,3,0,0,0,1,0.8881578868395771,False
4,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,1,0.8019783457241361,False
4,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,1,0,0,2,1,0,0,1,0.06602771344242665,True
4,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,3,1,0,0.8636479915915278,False
4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,2,1,0,0.9197032551489255,False
4,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,2,0,1,1,0,0.16978647144779913,True
4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,2,0,0.05585771359755789,True
4,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,2,2,0,0.03301554545551463,True
4,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0,0,0,0,4,0,0,0.07249525950969274,True
4,0,0,1,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,2,0,0.13395091110770393,True
4,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,3,0.8973063722424075,False
4,0,2,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,2,1,0,1,0.03252724906295149,True
4,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,1,0,0,0,0.07218452555828739,True
4,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,2,1,1,0,0,0.04751637576610399,True
4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,3,-0.02214355248001587,True
4,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,2,0,1,1,0.032208075368235216,True
4,1,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0.05854249533113952,True
4,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0.5980734280008385,False
4,0,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,2,1,0,1,0.0171188096195131,True
4,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,3,0,0,0.04931339557064359,True
4,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,1,0.052058112828603856,True
4,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0.03601532189946846,True
4,0,0,0,0,2,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,2,0,2,0,0.0018747631428173684,True
4,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2,0,2,0,0,0.06779456786377294,True
4,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,1,0,3,0,0,0.09558408474463828,True
4,0,1,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,1,0,0,3,0,1,0,0.04634098724482252,True
4,0,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,3,1,0,0.10789713098190322,True
4,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0.11887758469531753,True
4,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,2,0.8106046209076289,False
4,1,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,1,2,1,0.8779658928314105,False
4,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,0,2,0.04956877437643931,True
4,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,2,0,0.0530155454555146,True
4,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,2,0,0,0,2,0.012457851917576368,True
4,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0.9066510779533052,False
4,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,2,0.8979172973534902,False
4,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,2,1,1,0,0.05339692271003196,True
4,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,2,1,0,1,0.044966600223442156,True
4,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,1,1,0,0,2,0.10136228911061315,True
4,0,2,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0.0782847213596169,True
4,0,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0.05334755828869985,True
4,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,4,0,0,0.14332058816520785,True
4,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,2,1,0,0.14978647144779916,True
4,0,2,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,2,2,0,0,0,0.04487111684006672,True
4,1,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,3,1,0,0.07721587610026251,True
4,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0.049924889069032044,True
4,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,1,2,0,0,1,0.05923003423474111,True
4,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,0,2,0.03005239026128309,True
4,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,3,0,0.017243884790755108,True
4,0,0,0,2,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,2,0,2,0,0.03372578380363511,True
4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,3,0.8631726491812707,False
4,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,3,1,0,0.42464387430982975,True
4,1,0,0,1,0,2,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,3,0.15572889750783597,True
4,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,2,0,1,0,0.07607011537858178,True
4,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,2,0,2,0.5779793322705402,False
4,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,3,1,0,0.07525900765681742,True
4,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,1,0,1,0,0,0,2,2,0,0,0.27366431322239254,False
4,0,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,0,3,1,0,0,0.0597426094068303,True
4,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0.07164858512973878,True
4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,0,0,0,1,0,2,0,1,0.027831702099649643,True
4,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0.08166716825045404,True
4,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,1,0,1,0.04159480173159092,True
4,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,1,0.15006037393025617,True
4,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,3,0,0,0.09448918833621806,True
4,0,2,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,3,1,0,0,0.01650483042084457,True
4,0,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,2,0.015262900014227358,True
4,0,0,0,2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,2,2,0.001714063000500687,True
4,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,1,1,0.05793160080855591,True
4,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,3,0,0,0.09431615284249749,True
4,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0.9091545659678879,False
4,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,2,1,1,0.05644048996425565,True
4,2,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,2,0,0,0,1,3,0,0,0.17833471241833526,True
4,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,2,0.7541392999363044,False
4,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,1,1,2,0,0,1,0.03366717140157763,True
4,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0.0332510031524558,True
4,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,3,0.051173364583190564,True
4,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,2,0.028385713876920158,True
4,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,1,0.04444994793332153,True
4,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,2,1,0.9131799487091693,False
4,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,2,0.13846071147341407,True
4,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0,1,0,0.8592914573541749,False
4,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,2,0,1,0,0.05335971193049229,True
4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,2,0,0,0.04130511441509517,True
4,0,0,2,0,0,0,1,0,0,1,0,0,0,2,0,1,1,0,0,0,2,1,1,0,0,0.06931339563551703,True
4,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,2,1,0.04171406300050062,True
4,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0.028385713872305356,True
4,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,1,1,0.052208075368235185,True
4,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,3,0,0.047599176045828834,True
4,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,0.03814144860379781,True
4,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4,0,0.05480449950307992,True
4,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,1,0,0,1,0,3,0,0,1,0,0.12978647144779917,True
4,1,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,1,1,0,0.07090002961673987,True
4,2,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,0,3,1,0,0.054804499502802036,True
4,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,1,0,2,0.9119614256942851,False
4,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,2,1,1,0,0.5982220465727767,False
4,0,0,2,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,3,0,0,0.9593145379222816,False
4,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0,2,0,0.05433780876146749,True
4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,2,1,1,0,0.13931478784532608,True
4,0,0,1,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,1,0,2,0.018141448603797843,True
4,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0.009361438855607732,True
4,0,0,0,0,2,0,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,3,0,0.01972125766951508,True
4,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,3,1,0,0,0.08294824713090458,True
4,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,3,1,0,0.13997463294020432,True
4,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,2,0.6180859415559805,False
4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,1,0,1,0,0,3,1,0,0,0,0.13510763044928384,True
4,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,2,1,0,1,0.0791425486756646,True
4,0,0,1,1,0,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0.09300659745697683,True
4,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,2,1,0,0,1,0.050039337310330834,True
4,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,3,0,0.06845813223946548,True
4,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,4,0,0,0.1233205881652079,True
4,0,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,1,1,0,0.056135465188882384,True
4,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,3,0,0,1,0,0.040573200024397085,True
4,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,3,0.7576852823926588,False
