m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,g1_cooperative,g1_conditional_cooperator,g1_compensating_cooperator,g1_selfish,g1_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
2,3,1,0,0,0,4,0,0,0,0,1,2,1,0,0,0.31055187495136477,False
2,0,0,0,2,2,2,2,0,0,0,1,0,1,0,2,0.05861895425328344,True
2,0,0,1,1,2,2,1,1,0,0,0,2,0,2,0,0.051829475920198445,True
2,3,1,0,0,0,1,0,0,1,2,0,0,4,0,0,0.9492023131190509,False
2,0,2,2,0,0,1,1,1,1,0,1,0,2,0,1,0.07557618937034434,True
2,0,1,2,0,1,4,0,0,0,0,0,2,0,0,2,0.9398924718487918,False
2,0,0,0,1,3,1,3,0,0,0,0,0,2,1,1,0.018672214942508043,True
2,1,0,2,0,1,0,3,0,0,1,2,1,0,0,1,0.9402557245723616,False
2,0,0,0,2,2,0,0,3,0,1,0,1,0,1,2,0.8984332257354058,False
2,0,3,1,0,0,0,1,1,2,0,1,0,0,2,1,0.052263777175525314,True
2,0,3,0,1,0,1,2,1,0,0,0,1,1,1,1,0.05367088572762693,True
2,1,3,0,0,0,0,2,0,1,1,0,1,1,1,1,0.04582704624636131,True
2,1,1,0,1,1,0,0,3,0,1,1,0,0,1,2,0.9184308758489054,False
2,1,0,1,0,2,4,0,0,0,0,0,0,1,3,0,0.6084658076495365,False
2,0,0,2,0,2,0,1,1,0,2,0,1,0,0,3,0.8587636390973983,False
2,0,0,0,0,4,0,2,2,0,0,0,0,1,3,0,0.01218911764889697,True
2,0,4,0,0,0,0,1,2,0,1,0,0,4,0,0,0.07044727822139292,True
2,2,0,0,2,0,1,0,2,1,0,0,1,0,0,3,0.03814144860379781,True
2,2,2,0,0,0,3,1,0,0,0,2,0,1,1,0,0.10275568720303112,True
2,3,0,0,0,1,0,1,0,0,3,2,1,0,0,1,0.8991863977497723,False
2,1,0,0,0,3,0,0,2,1,1,1,1,0,0,2,0.8793094563405401,False
2,0,0,2,2,0,1,1,0,0,2,0,1,2,0,1,0.06933213589275279,True
2,1,1,1,1,0,0,1,3,0,0,4,0,0,0,0,0.13384046706686853,True
2,0,3,0,1,0,0,0,0,2,2,0,0,2,2,0,0.03377558248171473,True
2,0,0,1,3,0,0,1,1,1,1,0,1,0,3,0,0.04665973561219162,True
2,1,0,2,1,0,0,1,1,1,1,3,0,0,1,0,0.15344782842886673,True
2,3,1,0,0,0,0,1,3,0,0,2,1,0,0,1,0.19893128748210523,True
2,1,0,3,0,0,0,0,0,3,1,1,0,2,1,0,0.9656808503925909,False
2,1,1,1,1,0,2,0,0,0,2,0,0,3,1,0,0.12978647144779917,True
2,3,0,0,0,1,1,2,0,0,1,0,2,0,2,0,0.06338351858589542,True
2,0,1,1,2,0,0,1,3,0,0,2,1,0,0,1,0.06602771344242665,True
2,0,0,1,3,0,0,2,1,1,0,2,1,1,0,0,0.069160015560352,True
2,2,0,1,0,1,1,1,1,1,0,1,0,1,2,0,0.08769508483620995,True
2,1,1,0,2,0,0,2,0,0,2,0,0,1,0,3,-0.007542148009708757,True
2,0,0,0,4,0,2,0,0,2,0,0,1,3,0,0,0.06439733511265194,True
2,0,0,0,0,4,1,1,0,0,2,0,0,0,2,2,0.8379161873808606,False
2,1,1,0,2,0,1,0,2,1,0,1,2,1,0,0,0.0761369347852976,True
2,0,0,0,0,4,1,0,1,1,1,2,0,1,1,0,0.8915450351199988,False
2,0,0,2,1,1,0,1,0,2,1,0,0,3,0,1,0.938276161643759,False
2,3,0,0,1,0,0,0,4,0,0,0,1,0,2,1,0.8465652905410774,False
2,2,0,2,0,0,2,1,1,0,0,1,0,2,1,0,0.9234990477570431,False
2,0,1,0,0,3,0,0,0,4,0,1,0,1,1,1,-0.005841640819629904,True
2,0,3,0,0,1,1,0,1,0,2,3,1,0,0,0,0.928025174767082,False
2,1,3,0,0,0,1,0,0,2,1,0,0,0,4,0,0.05198301220135732,True
2,0,0,3,1,0,0,0,1,2,1,1,0,0,3,0,0.06693221882665258,True
2,0,1,0,2,1,0,3,1,0,0,1,1,1,0,1,0.04929252117206902,True
2,0,1,1,0,2,1,0,0,0,3,1,0,2,1,0,0.8932636178650004,False
2,1,2,0,1,0,0,0,2,0,2,3,0,1,0,0,0.09383042176660225,True
2,1,1,0,1,1,0,0,2,0,2,2,1,1,0,0,0.9344894082374581,False
2,1,0,1,0,2,1,0,0,3,0,1,2,0,1,0,0.03607011537858185,True
2,0,0,0,2,2,0,0,0,3,1,1,0,0,1,2,0.8915682031044236,False
2,1,0,1,2,0,0,1,2,1,0,0,0,2,2,0,0.0722997530329525,True
2,0,1,0,2,1,3,0,1,0,0,0,0,3,0,1,0.9586580861083754,False
2,1,1,0,1,1,0,0,4,0,0,0,0,3,0,1,0.9551504492772507,False
2,0,3,1,0,0,1,0,2,0,1,1,0,1,1,1,0.07170244132199778,True
2,0,1,0,0,3,0,1,2,1,0,0,2,0,2,0,0.01881198254094215,True
2,0,0,2,1,1,0,2,1,1,0,0,0,1,1,2,0.03785644751998403,True
2,1,0,0,0,3,1,0,1,0,2,4,0,0,0,0,0.8994338254080393,False
2,0,0,2,1,1,4,0,0,0,0,1,0,0,3,0,0.16332058816520797,True
2,1,0,0,3,0,0,0,3,0,1,1,2,0,0,1,0.048723603612418634,True
2,0,0,1,0,3,1,0,1,0,2,1,2,1,0,0,0.8855390404500842,False
2,0,0,2,2,0,1,0,2,0,1,0,4,0,0,0,0.06363034315581058,True
2,0,0,1,1,2,0,1,0,2,1,0,0,1,3,0,0.03682274629115945,True
2,0,0,3,0,1,0,0,0,0,4,0,0,3,1,0,0.8928711971253488,False
2,2,1,0,0,1,0,0,1,0,3,2,0,2,0,0,0.9186526380746187,False
2,1,1,0,1,1,1,2,0,0,1,4,0,0,0,0,0.9581425444754949,False
2,0,0,3,1,0,0,3,1,0,0,0,1,1,1,1,0.06485015561074746,True
2,0,3,0,0,1,0,0,2,1,1,1,0,2,0,1,0.9388552297221235,False
2,0,1,1,2,0,0,1,2,1,0,0,0,3,1,0,0.07288982329508563,True
2,0,0,0,2,2,2,0,2,0,0,0,2,0,2,0,0.06338351565838472,True
2,0,1,0,1,2,0,1,1,2,0,3,0,0,0,1,0.03245785191875363,True
2,0,2,2,0,0,1,2,0,1,0,0,0,0,0,4,0.0029494447033637334,True
2,3,0,0,1,0,0,4,0,0,0,0,1,3,0,0,0.07828577349871844,True
2,2,1,1,0,0,0,2,2,0,0,0,0,1,2,1,0.08094480899354549,True
2,2,0,0,0,2,0,2,0,2,0,1,1,1,1,0,0.036970769965405166,True
2,0,1,3,0,0,3,0,1,0,0,1,0,0,2,1,0.9578937259612597,False
2,1,0,3,0,0,0,1,0,2,1,1,2,0,0,1,0.959278861813652,False
2,1,2,0,1,0,1,0,0,1,2,0,4,0,0,0,0.03625715748248591,True
2,0,3,0,0,1,0,1,0,0,3,1,2,1,0,0,0.06477659743746704,True
2,0,3,0,1,0,2,1,1,0,0,0,0,0,0,4,0.0029458518192664513,True
2,0,0,4,0,0,1,2,0,0,1,0,1,3,0,0,0.9796781717879495,False
2,0,3,0,1,0,0,1,0,1,2,0,1,2,1,0,0.03507240873586334,True
2,0,1,0,0,3,0,3,0,0,1,0,1,0,1,2,0.8718495348716947,False
2,0,0,1,0,3,0,2,1,1,0,0,3,0,0,1,0.012496786185133505,True
2,0,0,1,0,3,0,0,2,0,2,1,1,2,0,0,0.8999132352354987,False
2,0,1,0,2,1,0,2,0,2,0,1,0,0,0,3,-0.0013133962508193302,True
2,0,0,4,0,0,0,0,0,0,4,0,2,0,1,1,0.8984003480318445,False
2,0,0,4,0,0,0,0,0,1,3,1,2,0,1,0,0.14028115511809572,True
2,0,0,3,1,0,1,0,2,1,0,0,2,0,1,1,0.08983591698472432,True
2,2,0,0,2,0,0,1,0,3,0,0,1,0,3,0,0.06113263888888888,True
2,0,1,0,0,3,1,1,0,2,0,1,0,1,2,0,0.017752344063525126,True
2,1,2,0,1,0,1,1,1,0,1,3,0,0,1,0,0.0706132815118855,True
2,1,0,0,0,3,2,0,0,1,1,0,2,0,0,2,0.877856797895403,False
2,0,1,0,3,0,0,2,0,1,1,1,1,1,1,0,0.04998735095975002,True
2,1,1,0,0,2,0,1,3,0,0,0,3,0,0,1,0.16449814513489278,True
2,2,1,0,1,0,2,1,0,1,0,1,0,0,0,3,0.032189117648896995,True
2,2,0,0,0,2,0,0,1,1,2,0,3,0,1,0,0.041205363738616094,True
2,0,0,0,0,4,2,0,0,0,2,2,0,1,1,0,0.8732503967782445,False
2,0,1,1,1,1,0,0,1,2,1,0,0,1,2,1,0.9355991801379642,False
2,2,0,1,0,1,3,0,1,0,0,1,0,0,2,1,0.958265852145286,False
2,0,2,0,1,1,1,2,0,1,0,0,0,4,0,0,0.0712143146556097,True
2,1,0,0,1,2,0,1,0,3,0,1,0,0,1,2,-0.0019464140384910142,True
2,1,0,0,0,3,0,1,2,0,1,1,3,0,0,0,0.11947357767197817,True
2,0,0,0,1,3,2,0,2,0,0,3,0,1,0,0,0.9382665532266529,False
2,0,0,1,3,0,2,0,1,0,1,1,0,3,0,0,0.09989855995460704,True
2,1,0,0,3,0,0,2,1,0,1,2,0,0,2,0,0.051529294509374234,True
2,0,2,0,0,2,1,0,0,0,3,2,1,0,0,1,0.8781296328146985,False
2,1,1,1,1,0,0,4,0,0,0,0,1,1,1,1,0.05367088572762693,True
2,2,1,0,0,1,0,2,1,0,1,2,0,0,1,1,0.9390307430088458,False
2,0,1,0,2,1,0,0,0,2,2,0,2,2,0,0,0.06469066916625887,True
2,2,1,0,1,0,1,1,1,1,0,0,2,1,0,1,0.06212353422103649,True
2,3,0,0,0,1,0,1,0,3,0,0,0,4,0,0,0.0680961357448387,True
2,0,4,0,0,0,1,1,0,2,0,3,0,0,1,0,0.06906918952123499,True
2,0,3,0,1,0,0,0,3,0,1,0,4,0,0,0,0.05366444949328932,True
2,3,0,0,1,0,1,0,1,0,2,1,2,0,0,1,0.9222693583427882,False
2,0,0,0,2,2,0,0,1,3,0,0,0,3,1,0,0.03725125932764095,True
2,0,2,2,0,0,1,0,0,1,2,0,3,0,1,0,0.04229389570334936,True
2,0,3,0,0,1,3,0,1,0,0,0,1,2,1,0,0.17305074425596143,True
2,2,1,1,0,0,3,0,1,0,0,0,0,0,0,4,0.9112150634186833,False
2,0,1,1,0,2,0,0,0,2,2,1,0,1,2,0,0.10187554401717704,True
2,1,2,1,0,0,1,0,2,1,0,0,0,0,0,4,0.05383293334003994,True
2,2,1,0,0,1,0,1,3,0,0,0,1,2,1,0,0.12647277238120044,True
2,0,0,3,1,0,1,0,1,0,2,1,3,0,0,0,0.09384046706686865,True
2,0,3,0,1,0,0,4,0,0,0,0,2,0,0,2,0.031405747880949984,True
2,1,2,0,0,1,1,1,0,0,2,0,0,3,0,1,0.9195585453683187,False
2,1,1,1,0,1,2,0,2,0,0,0,2,0,0,2,0.9393498253650565,False
2,0,3,0,0,1,1,0,1,2,0,0,0,1,0,3,0.02720126784920681,True
2,1,0,2,1,0,1,1,0,0,2,2,0,2,0,0,0.9471617059767827,False
2,0,2,2,0,0,3,1,0,0,0,1,0,2,0,1,0.11482207078117619,True
2,2,1,1,0,0,0,2,1,1,0,2,0,0,0,2,0.055565132384208744,True
2,0,0,0,2,2,0,0,2,0,2,0,0,3,1,0,0.9096363332699295,False
2,0,1,0,2,1,0,2,1,1,0,1,2,0,1,0,0.05501267480434535,True
2,0,0,1,0,3,0,2,0,1,1,2,0,1,1,0,0.9068194503517039,False
2,1,2,0,1,0,3,1,0,0,0,0,0,2,0,2,0.055561972503353624,True
2,0,0,3,1,0,2,0,0,1,1,0,1,0,2,1,0.16681584845295935,True
2,0,2,1,0,1,0,2,0,2,0,0,2,0,2,0,0.0496465232067719,True
2,1,1,0,2,0,0,0,3,0,1,0,0,0,4,0,0.05010140587626945,True
2,0,3,0,1,0,0,0,0,1,3,1,2,0,1,0,0.013924360283445241,True
2,0,1,0,0,3,1,0,0,0,3,2,0,0,2,0,0.8545272739254811,False
2,0,2,0,1,1,0,0,2,2,0,1,0,2,1,0,0.06743651223510737,True
2,0,2,2,0,0,0,1,0,0,3,0,0,2,2,0,0.03774914790185677,True
2,0,3,0,1,0,3,1,0,0,0,0,2,2,0,0,0.07498484918043274,True
2,0,0,1,0,3,2,0,2,0,0,1,0,0,0,3,0.8775447661204601,False
2,4,0,0,0,0,0,1,1,2,0,0,0,0,0,4,0.0476005642677814,True
2,2,1,0,1,0,0,2,0,2,0,1,2,0,1,0,0.06724375,True
2,1,0,2,0,1,0,0,3,0,1,0,0,2,2,0,0.9391739874620089,False
2,2,2,0,0,0,0,2,1,1,0,1,0,0,0,3,0.022945851819266415,True
2,0,0,0,0,4,1,3,0,0,0,1,0,3,0,0,0.053472657090673545,True
2,1,1,0,0,2,2,0,0,2,0,0,1,1,2,0,0.04022224758220141,True
2,0,0,0,3,1,0,0,3,0,1,0,0,0,2,2,0.91646954881006,False
2,1,0,0,0,3,0,1,3,0,0,0,1,2,0,1,0.9113087192384907,False
2,0,1,1,1,1,0,2,1,1,0,0,0,1,0,3,0.017364737930532278,True
2,0,1,2,0,1,0,2,0,0,2,0,2,0,1,1,0.9165186039310161,False
2,0,2,0,0,2,0,1,0,1,2,1,0,0,2,1,0.8915254262130746,False
2,2,0,1,0,1,0,0,1,2,1,2,0,0,2,0,0.3923448698452066,True
2,0,2,1,0,1,0,1,0,2,1,0,0,0,4,0,0.039947571958606626,True
2,0,1,0,0,3,0,2,0,1,1,1,1,0,1,1,0.8917584053079647,False
2,1,0,0,3,0,2,0,0,0,2,0,1,1,0,2,0.018141448603797843,True
2,0,0,1,3,0,0,1,1,1,1,2,0,2,0,0,0.0669322188268681,True
2,1,1,1,0,1,0,0,0,0,4,0,1,1,2,0,0.09395091110770401,True
2,1,1,0,2,0,0,0,0,4,0,3,1,0,0,0,0.06355063778837539,True
2,0,1,2,0,1,1,2,1,0,0,0,0,3,1,0,0.1026495988565338,True
2,0,0,2,1,1,0,1,1,1,1,0,2,0,2,0,0.05499392703494884,True
2,0,0,2,0,2,0,1,1,0,2,1,2,1,0,0,0.8876541256573184,False
2,0,0,3,1,0,2,0,0,0,2,0,2,1,1,0,0.08983904327308924,True
2,0,1,1,2,0,0,4,0,0,0,3,0,0,1,0,0.06906918952123499,True
2,3,0,1,0,0,1,0,2,0,1,2,0,0,2,0,0.958896553708751,False
2,0,1,1,1,1,3,1,0,0,0,0,2,0,2,0,0.06642792076036667,True
2,2,0,0,2,0,1,3,0,0,0,0,1,2,0,1,0.058085923361899605,True
2,2,0,0,1,1,1,0,0,0,3,1,0,1,1,1,0.8989447578671999,False
2,0,3,1,0,0,0,2,0,2,0,0,0,0,2,2,0.030518672098765492,True
2,0,2,0,0,2,1,2,0,0,1,1,0,0,2,1,0.9116776875475711,False
2,1,1,1,0,1,3,1,0,0,0,2,0,1,1,0,0.4454302536460197,True
2,0,0,2,2,0,0,0,4,0,0,0,1,0,1,2,0.09217550737042936,True
2,0,0,1,1,2,0,2,1,1,0,3,1,0,0,0,0.052944982906054885,True
2,0,0,4,0,0,2,1,0,0,1,1,1,2,0,0,0.9798120392143962,False
2,0,1,0,2,1,0,0,1,1,2,3,0,0,1,0,0.9221521516568744,False
2,0,1,2,1,0,3,1,0,0,0,0,2,1,1,0,0.08155902475525542,True
2,0,1,0,1,2,0,2,2,0,0,0,0,1,1,2,0.040484750852948,True
2,3,0,0,0,1,4,0,0,0,0,0,0,2,0,2,0.9391620878279138,False
2,0,2,2,0,0,3,1,0,0,0,0,0,2,1,1,0.09143897870546824,True
2,1,0,2,1,0,3,0,1,0,0,3,1,0,0,0,0.9229773400538982,False
2,0,0,2,2,0,0,3,1,0,0,0,3,1,0,0,0.0714859314203057,True
2,1,0,2,0,1,0,1,0,2,1,0,1,2,0,1,0.938915369569291,False
2,0,0,1,0,3,1,3,0,0,0,2,1,0,1,0,0.029991247393168326,True
2,0,2,0,1,1,0,1,0,2,1,0,2,1,0,1,0.23612535051676464,True
2,0,0,2,2,0,3,0,0,1,0,0,1,0,3,0,0.06907752179514003,True
2,2,0,0,1,1,0,0,2,0,2,1,3,0,0,0,0.13947357767197813,True
2,4,0,0,0,0,0,0,2,1,1,1,0,1,2,0,0.9520448250998425,False
2,2,0,1,0,1,0,1,1,2,0,1,0,0,0,3,0.0476005642677814,True
2,1,0,2,1,0,0,0,0,3,1,0,0,0,4,0,0.054636248113881514,True
2,0,0,0,1,3,0,0,0,3,1,0,0,0,3,1,0.882769345734829,False
2,0,0,0,3,1,0,0,2,1,1,1,0,1,2,0,0.09484844386552953,True
2,0,1,1,2,0,0,0,2,1,1,0,0,2,1,1,0.052886137525525706,True
2,0,1,3,0,0,2,1,0,0,1,0,0,3,0,1,0.9535895703262303,False
2,2,0,0,1,1,3,1,0,0,0,1,1,0,2,0,0.08615242279220754,True
2,0,0,1,2,1,0,0,0,3,1,0,1,1,0,2,0.9171846867817797,False
2,1,1,0,0,2,1,0,1,1,1,1,1,1,0,1,0.9196148880987397,False
2,0,0,4,0,0,2,2,0,0,0,1,0,0,2,1,0.12813366192940795,True
2,1,0,0,2,1,0,3,1,0,0,0,1,1,1,1,0.04920431076696932,True
2,0,0,2,1,1,4,0,0,0,0,0,1,0,3,0,0.09431615283872555,True
2,4,0,0,0,0,2,1,0,0,1,1,0,0,1,2,0.9390474373990605,False
2,2,1,0,1,0,3,0,0,1,0,0,0,2,0,2,0.08760056426778133,True
2,0,1,1,0,2,0,1,2,0,1,1,0,0,1,2,0.8986161038204301,False
2,2,2,0,0,0,0,0,1,0,3,1,0,1,1,1,0.1361816602135334,True
2,1,1,1,0,1,2,0,2,0,0,0,0,1,0,3,0.9174100692377307,False
2,2,2,0,0,0,2,0,0,0,2,2,0,1,1,0,0.1343628519393353,True
2,0,0,0,3,1,0,0,1,0,3,0,0,1,1,2,0.8778139858380822,False
2,0,0,0,0,4,0,3,1,0,0,0,3,0,0,1,-0.006940168844215253,True
2,1,1,1,0,1,1,0,3,0,0,1,0,2,1,0,0.9731531220504648,False
2,0,0,2,2,0,1,1,0,1,1,3,0,0,1,0,0.07466439809526564,True
2,1,0,0,0,3,3,0,1,0,0,0,1,1,0,2,0.8994818588106429,False
2,1,2,0,0,1,1,1,1,0,1,0,1,0,0,3,0.899160290317484,False
2,0,2,2,0,0,1,2,0,1,0,0,1,1,0,2,0.04014678688579616,True
2,0,4,0,0,0,3,0,0,0,1,0,2,1,1,0,0.05639526153956361,True
2,1,0,1,2,0,1,1,0,2,0,0,0,1,1,2,0.03244806206036395,True
2,1,1,0,1,1,1,0,1,0,2,0,1,1,2,0,0.07472264300779838,True
2,1,1,1,0,1,0,0,1,0,3,0,0,1,0,3,0.8583236709339607,False
2,2,0,2,0,0,0,0,1,1,2,1,2,0,1,0,0.1595582840816572,True
2,0,2,0,1,1,0,2,2,0,0,1,2,0,1,0,0.06204653762305329,True
2,2,0,1,0,1,1,1,0,0,2,0,0,0,2,2,0.8985444760576733,False
2,3,0,1,0,0,0,1,2,1,0,0,1,0,1,2,0.10364671968070548,True
2,0,0,1,3,0,0,0,1,2,1,0,4,0,0,0,0.05128034033904942,True
2,0,0,1,1,2,0,1,0,0,3,1,1,2,0,0,0.8937920560523802,False
2,0,3,0,1,0,3,0,1,0,0,0,1,0,0,3,0.0291675175678398,True
2,3,0,1,0,0,0,0,0,0,4,0,3,1,0,0,0.5771139383725786,False
2,0,3,1,0,0,0,1,2,0,1,2,0,2,0,0,0.09042764275986791,True
2,2,1,1,0,0,0,3,0,0,1,3,0,0,1,0,0.11843937753089999,True
2,0,1,3,0,0,1,1,1,0,1,0,1,3,0,0,0.45947866776747737,True
2,3,0,1,0,0,0,0,1,3,0,1,2,0,0,1,0.0687236036124186,True
2,0,4,0,0,0,0,3,0,0,1,0,1,1,0,2,0.020555964310226264,True
2,0,0,1,3,0,0,1,0,3,0,1,2,0,0,1,0.04333055555555559,True
2,1,0,0,2,1,0,1,1,2,0,3,0,0,1,0,0.06162948876632155,True
2,1,0,1,0,2,1,2,0,1,0,1,0,0,3,0,0.03811697379948902,True
2,0,1,1,1,1,0,0,0,2,2,0,3,0,0,1,0.9118213989988212,False
2,1,2,1,0,0,0,1,0,1,2,1,1,0,2,0,0.043400565750103946,True
2,3,0,1,0,0,2,0,0,0,2,0,2,0,2,0,0.1325818706314001,True
2,0,0,3,1,0,1,0,1,0,2,0,3,0,1,0,0.06052523390365974,True
2,0,0,2,1,1,2,0,1,1,0,0,0,1,0,3,0.9041155498441656,False
2,1,1,1,1,0,1,0,0,2,1,1,1,1,1,0,0.06918962151736668,True
2,0,1,1,1,1,1,1,0,0,2,1,1,0,2,0,0.05326131456653108,True
2,1,0,0,2,1,0,0,1,0,3,0,1,2,1,0,0.37323207439789235,True
2,1,2,0,0,1,0,2,1,1,0,1,1,0,2,0,0.05503830572853732,True
2,1,0,2,1,0,4,0,0,0,0,0,1,2,1,0,0.3064326293092484,False
2,1,0,0,2,1,0,1,3,0,0,0,0,0,2,2,0.16293101931101356,True
2,0,0,2,1,1,2,0,2,0,0,1,1,1,0,1,0.9572554407884541,False
2,1,0,1,0,2,1,2,0,1,0,1,0,0,0,3,0.033817861415333286,True
2,1,0,0,2,1,3,0,0,0,1,3,0,1,0,0,0.9593190442881944,False
2,2,2,0,0,0,0,0,0,2,2,0,2,1,0,1,0.04690240746042207,True
2,0,0,3,1,0,1,1,0,2,0,0,2,2,0,0,0.0761369347852976,True
2,2,2,0,0,0,3,0,0,1,0,0,1,2,0,1,0.0900480398344861,True
2,1,0,0,0,3,1,0,2,0,1,0,1,0,2,1,0.898502057899299,False
2,2,0,1,1,0,0,0,1,2,1,1,0,2,1,0,0.1534478284290467,True
2,0,0,0,4,0,1,0,0,2,1,0,0,1,2,1,0.030434251100946927,True
2,1,0,0,2,1,0,2,2,0,0,0,2,0,1,1,0.06079305891447314,True
2,0,2,0,2,0,0,2,0,1,1,1,1,0,0,2,0.01695336756745443,True
2,0,1,3,0,0,3,0,1,0,0,0,3,0,1,0,0.103584274227041,True
2,1,0,1,1,1,0,1,0,0,3,1,1,2,0,0,0.9137920560523802,False
2,0,2,1,0,1,0,1,0,3,0,0,0,3,1,0,0.05269349231835054,True
2,0,0,2,2,0,0,0,3,0,1,2,0,1,0,1,0.6084658076495366,False
2,3,0,1,0,0,2,0,1,1,0,0,1,0,0,3,0.9259262784537674,False
2,4,0,0,0,0,0,0,1,1,2,0,2,0,0,2,0.9189472890653432,False
2,0,2,2,0,0,0,0,2,2,0,0,2,0,0,2,0.04212353422103652,True
2,2,1,1,0,0,0,2,0,2,0,0,1,0,2,1,0.054264913091878635,True
2,1,2,0,0,1,1,0,1,2,0,0,2,1,0,1,0.057637934283420615,True
2,0,0,1,0,3,1,2,0,1,0,0,0,0,4,0,0.012889823295085728,True
2,0,0,2,0,2,0,0,2,1,1,2,2,0,0,0,0.9174329787172657,False
2,2,1,1,0,0,1,0,1,2,0,1,1,1,1,0,0.08503003347085872,True
2,0,0,3,0,1,2,0,1,1,0,2,2,0,0,0,0.2936602338691841,False
2,1,2,0,1,0,3,0,1,0,0,0,0,0,1,3,0.04975403388380376,True
2,0,0,0,1,3,0,1,2,1,0,0,2,0,1,1,0.025373801052427994,True
2,0,0,0,3,1,0,0,0,3,1,0,0,3,1,0,0.12440491018580697,True
2,1,0,2,0,1,1,2,1,0,0,0,0,4,0,0,0.6419449834827744,False
2,0,1,0,1,2,3,0,1,0,0,0,0,0,1,3,0.8989516625791519,False
2,0,3,0,0,1,1,1,1,0,1,1,0,2,0,1,0.939589441937899,False
2,2,0,2,0,0,2,1,1,0,0,0,3,1,0,0,0.1351520053069511,True
2,1,0,0,1,2,0,1,0,0,3,1,2,1,0,0,0.3495402362070858,True
2,0,0,0,0,4,0,2,0,2,0,1,1,2,0,0,0.0036303431558106923,True
2,1,1,0,2,0,1,0,3,0,0,0,1,0,2,1,0.06766985571254126,True
2,0,0,1,2,1,0,0,2,0,2,1,0,1,0,2,0.8977956344070565,False
2,0,0,2,0,2,0,1,0,0,3,3,0,1,0,0,0.8983236709339609,False
2,1,0,0,1,2,0,0,3,1,0,4,0,0,0,0,0.9439720321920474,False
2,1,0,0,2,1,0,2,1,0,1,0,2,1,1,0,0.06560895721315227,True
2,1,1,2,0,0,3,0,1,0,0,2,1,0,0,1,0.9692638865043876,False
2,1,0,2,1,0,0,0,0,3,1,0,1,0,2,1,0.08070955241689742,True
2,1,2,0,1,0,0,1,3,0,0,0,1,1,2,0,0.07444959735574129,True
2,0,1,1,1,1,0,2,0,2,0,2,2,0,0,0,0.05444748637263392,True
2,0,1,0,3,0,0,0,2,0,2,0,2,2,0,0,0.03613693478529766,True
2,2,0,0,2,0,1,0,0,0,3,1,0,2,0,1,0.5684658076495367,False
2,1,0,2,1,0,1,2,1,0,0,0,0,2,0,2,0.09384297797801051,True
2,0,0,2,2,0,0,3,0,1,0,0,0,0,4,0,0.06399375,True
2,1,0,0,2,1,0,1,0,1,2,3,0,0,1,0,0.9223944830605472,False
2,3,1,0,0,0,1,2,0,1,0,0,0,1,0,3,0.035558812292712336,True
2,1,1,0,1,1,0,0,0,2,2,1,0,2,1,0,0.9220086127186213,False
2,0,2,2,0,0,2,1,1,0,0,1,1,2,0,0,0.10461658416417763,True
2,1,3,0,0,0,2,0,0,0,2,0,0,1,0,3,0.03207480255592,True
2,3,0,0,1,0,0,0,3,0,1,0,0,4,0,0,0.967538107254198,False
2,0,1,0,1,2,1,3,0,0,0,0,0,0,2,2,0.00819120078763869,True
2,0,0,1,0,3,0,1,3,0,0,0,0,1,2,1,0.9046948715676012,False
2,3,0,0,1,0,0,2,0,1,1,1,1,0,1,1,0.10573715244923002,True
2,1,1,1,1,0,1,1,2,0,0,0,0,2,2,0,0.0861958172283015,True
2,0,0,0,3,1,1,1,1,1,0,0,1,1,0,2,0.044787293163392354,True
2,2,0,1,0,1,0,0,2,0,2,1,0,1,2,0,0.9189620292904704,False
2,0,2,0,2,0,0,0,3,0,1,0,1,2,0,1,0.0460277134424267,True
2,0,2,0,2,0,0,3,0,1,0,1,0,2,1,0,0.06724375,True
2,1,1,0,0,2,0,0,1,1,2,2,0,0,0,2,0.8795927543275631,False
2,3,0,0,0,1,0,1,2,1,0,2,0,0,0,2,0.5980734280008385,False
2,0,0,3,1,0,2,1,0,1,0,2,1,0,1,0,0.08503003347085872,True
2,1,3,0,0,0,0,1,0,3,0,0,2,0,1,1,0.0495599955555556,True
2,3,0,1,0,0,0,3,1,0,0,1,0,0,2,1,0.0798728553892064,True
2,0,0,1,0,3,0,0,4,0,0,0,2,2,0,0,0.9247515980940045,False
2,1,0,0,3,0,0,0,0,0,4,3,0,1,0,0,0.03989855995460713,True
2,2,0,0,2,0,0,1,3,0,0,1,0,2,1,0,0.09592476557341177,True
2,1,0,0,3,0,0,2,2,0,0,2,1,0,0,1,0.055551525013205684,True
2,3,0,1,0,0,0,1,0,2,1,1,2,0,1,0,0.09691643612327594,True
2,0,0,1,0,3,0,2,0,2,0,0,2,1,1,0,0.013826304785497581,True
2,1,1,0,2,0,0,1,0,0,3,0,0,1,1,2,-0.007113862471916467,True
2,0,0,3,1,0,1,1,0,2,0,2,0,0,2,0,0.0722997530329525,True
2,0,0,0,2,2,0,0,1,1,2,2,2,0,0,0,0.11460252394554084,True
2,1,1,0,2,0,0,0,1,3,0,1,0,0,2,1,0.04604151578150219,True
2,1,0,0,1,2,0,1,2,1,0,0,0,0,2,2,0.036897024550427794,True
2,2,0,0,2,0,0,3,0,1,0,0,1,1,2,0,0.06629930555555556,True
