m,g0_cooperative,g0_conditional_cooperator,g0_compensating_cooperator,g0_selfish,g0_sanctioning,outsider_cooperative,outsider_conditional_cooperator,outsider_compensating_cooperator,outsider_selfish,outsider_sanctioning,welfare_efficiency,collapsed
1,1,6,0,0,1,3,0,0,0,1,0.9535895703262303,False
1,0,1,1,4,2,0,0,4,0,0,0.9584945090817945,False
1,0,4,1,2,1,4,0,0,0,0,0.9765340915849917,False
1,3,4,0,0,1,1,1,0,1,1,0.9518495348716944,False
1,1,5,0,2,0,0,0,1,0,3,0.011485931420305791,True
1,3,0,5,0,0,2,0,0,1,1,0.9756501969827331,False
1,1,5,1,1,0,0,2,0,2,0,0.06871597222222223,True
1,1,1,2,3,1,0,0,3,1,0,0.9629872082261274,False
1,3,0,1,1,3,0,3,0,0,1,0.9181425444754949,False
1,0,5,2,0,1,0,0,0,4,0,0.05994757195874373,True
1,1,2,0,1,4,0,3,1,0,0,0.03780628137548696,True
1,1,0,1,5,1,0,0,2,2,0,0.09448038147640049,True
1,1,1,4,1,1,0,1,0,0,3,0.9182502406662283,False
1,3,1,1,2,1,0,2,2,0,0,0.17870752529102324,True
1,0,2,5,1,0,1,0,3,0,0,0.1338630593079079,True
1,4,1,0,0,3,1,3,0,0,0,0.1352063172067364,True
1,0,2,0,3,3,0,1,0,2,1,0.2001860104326369,True
1,3,1,2,2,0,0,2,0,1,1,0.0679808492777117,True
1,3,3,0,1,1,0,2,0,1,1,0.9447902353731059,False
1,3,2,2,0,1,0,0,1,2,1,0.9584310453804463,False
1,2,0,0,6,0,1,0,3,0,0,0.06520198039038468,True
1,1,4,2,0,1,1,0,0,0,3,0.9197576925149636,False
1,2,0,3,2,1,3,1,0,0,0,0.9749353212244635,False
1,0,2,0,5,1,1,0,1,2,0,0.07745804313590374,True
1,2,4,0,1,1,1,0,0,2,1,0.9410194808879786,False
1,0,5,0,3,0,0,4,0,0,0,0.06804930555555556,True
1,6,1,0,1,0,3,0,0,0,1,0.6380546474163157,False
1,5,0,0,0,3,0,0,3,0,1,0.9185234692889143,False
1,0,1,3,3,1,1,2,0,1,0,0.08607397782797302,True
1,5,1,0,0,2,0,0,1,2,1,0.9385257305823794,False
1,0,4,2,2,0,0,1,0,1,2,0.032363975533324964,True
1,2,4,0,0,2,0,1,0,1,2,0.9118495348716946,False
1,0,3,4,0,1,0,1,0,3,0,0.07121609410207151,True
1,2,4,2,0,0,1,0,1,2,0,0.0798153251648471,True
1,3,5,0,0,0,0,3,0,0,1,0.07084289637784456,True
1,3,0,5,0,0,1,1,2,0,0,0.9989745974491355,False
1,1,3,0,0,4,0,1,0,3,0,0.01121609410207161,True
1,2,0,1,3,2,0,4,0,0,0,0.05805283286270405,True
1,2,1,1,2,2,1,2,1,0,0,0.15670591560298447,True
1,1,0,4,1,2,2,0,0,2,0,0.9320528264499366,False
1,0,0,5,3,0,0,0,2,2,0,0.07814749178158457,True
1,1,1,0,5,1,3,0,0,0,1,0.9547274056031928,False
1,3,0,2,3,0,1,0,0,0,3,0.0598985599546071,True
1,2,3,1,2,0,1,1,0,2,0,0.06961735068500968,True
1,1,2,0,3,2,2,1,0,1,0,0.08007680196546044,True
1,1,0,0,2,5,0,0,0,0,4,0.8193258392839369,False
1,4,1,1,0,2,0,0,2,2,0,0.9328589430361285,False
1,3,0,0,5,0,2,0,1,0,1,0.05130264845234296,True
1,2,1,2,1,2,1,1,0,0,2,0.9195010889982234,False
1,4,0,2,1,1,0,0,1,3,0,0.16332058816520797,True
1,3,2,0,2,1,3,1,0,0,0,0.9609311450687428,False
1,1,1,0,2,4,0,2,0,2,0,0.014993927034948904,True
1,1,1,3,0,3,0,2,0,2,0,0.059183984794602906,True
1,1,3,0,3,1,0,4,0,0,0,0.06942237593610412,True
1,1,0,0,0,7,1,0,0,1,2,0.8194289626110718,False
1,1,0,0,7,0,0,1,0,1,2,0.02140595324864647,True
1,2,0,0,4,2,2,1,0,1,0,0.10130272938459306,True
1,3,1,3,1,0,1,0,2,1,0,0.16978647144779913,True
1,4,3,0,1,0,0,0,1,1,2,0.04899819532430078,True
1,0,0,2,6,0,0,0,3,0,1,0.045201980390384706,True
1,2,1,1,1,3,2,0,1,0,1,0.9193094563405403,False
1,0,0,0,8,0,0,1,0,0,3,1.0269562977782698e-16,True
1,5,1,2,0,0,0,1,1,1,1,0.9634450743517685,False
1,1,1,4,2,0,2,0,1,0,1,0.10760056426778129,True
1,0,0,0,0,8,1,3,0,0,0,0.4948359826973828,False
1,0,2,4,0,2,0,1,0,1,2,0.9185345909715499,False
1,4,2,0,1,1,1,0,0,3,0,0.08720126777246619,True
1,0,2,0,0,6,1,0,0,0,3,0.8194834422818966,False
1,0,1,0,2,5,1,1,0,1,1,0.8773618154487799,False
1,0,3,4,1,0,0,0,2,1,1,0.06899819532430074,True
1,1,0,3,4,0,0,1,1,2,0,0.06727897702980225,True
1,0,0,3,2,3,1,1,2,0,0,0.9381210385972655,False
1,2,1,1,1,3,1,0,1,0,2,0.8993094563405402,False
1,3,0,0,2,3,0,2,1,1,0,0.07843839868116712,True
1,1,1,3,0,3,0,0,2,2,0,0.9138437923300542,False
1,2,4,0,1,1,0,0,3,0,1,0.959650012330007,False
1,0,0,0,0,8,0,2,0,2,0,0.012581870631400264,True
1,1,2,3,0,2,0,0,2,0,2,0.9175009144889028,False
1,0,1,3,1,3,0,2,1,0,1,0.9190612933263239,False
1,1,4,0,0,3,2,0,0,1,1,0.9158781159888097,False
1,0,0,0,4,4,0,0,0,1,3,0.8550622505119349,False
1,2,3,2,0,1,1,0,2,1,0,0.9709308879069607,False
1,3,3,1,0,1,0,1,0,0,3,0.9191602903174841,False
1,4,1,0,0,3,1,3,0,0,0,0.1352063172067364,True
1,2,3,1,2,0,0,1,0,1,2,0.03596575147106938,True
1,1,2,3,0,2,0,0,2,0,2,0.9175009144889028,False
1,0,3,1,2,2,1,1,1,1,0,0.08098987787547549,True
1,0,1,0,0,7,0,0,3,1,0,0.853224819177783,False
1,0,1,0,7,0,1,0,1,1,1,0.04140595324864643,True
1,1,0,3,2,2,1,0,0,3,0,0.08699089775599188,True
1,0,1,3,4,0,1,1,1,0,1,0.0526526709373433,True
1,3,1,1,1,2,0,1,0,2,1,0.9353474002537031,False
1,2,1,3,0,2,0,1,0,3,0,0.07431615284249755,True
1,0,0,5,0,3,3,0,1,0,0,0.9342427135092487,False
1,2,0,0,3,3,0,0,0,1,3,0.8770072907590805,False
1,2,0,6,0,0,0,1,1,2,0,0.6552626664205562,False
1,1,1,4,2,0,1,0,3,0,0,0.12760056426778127,True
1,3,0,0,0,5,0,2,0,2,0,0.07258187063140016,True
1,2,1,1,2,2,0,1,1,0,2,0.9193350725054179,False
1,5,1,0,0,2,1,2,0,1,0,0.15740130769292762,True
1,2,1,0,2,3,2,0,0,1,1,0.9179906158119225,False
1,4,1,0,0,3,0,2,0,2,0,0.059183984794602906,True
1,0,0,8,0,0,0,0,3,0,1,0.966438282298575,False
1,0,1,4,0,3,0,1,0,0,3,0.8777989499059496,False
1,2,0,2,3,1,1,1,1,1,0,0.1734314358386758,True
1,1,0,1,6,0,1,3,0,0,0,0.06333055555555556,True
1,0,7,0,0,1,0,1,0,2,1,0.09648913685836648,True
1,0,3,3,2,0,1,0,0,0,3,0.020778657334954848,True
1,2,1,3,2,0,0,0,2,1,1,0.08417404659355189,True
1,0,3,4,0,1,1,0,0,1,2,0.938321067700103,False
1,3,1,1,3,0,0,0,0,3,1,0.05562382415704078,True
1,4,0,2,0,2,1,0,0,3,0,0.6084658076495365,False
1,0,2,4,2,0,3,0,0,1,0,0.081667168250454,True
1,2,0,5,0,1,3,0,0,0,1,0.9558261506303272,False
1,0,2,2,2,2,1,1,2,0,0,0.9394801798828873,False
1,0,5,1,2,0,0,0,1,1,2,0.030611487110462927,True
1,3,1,2,2,0,0,2,2,0,0,0.08729404040188331,True
1,1,3,0,3,1,1,1,1,1,0,0.08818868022485904,True
1,0,1,1,4,2,0,2,2,0,0,0.08641842932153265,True
1,1,3,1,0,3,0,0,2,0,2,0.8993498253650564,False
1,1,4,1,1,1,0,0,0,1,3,0.9152863265125353,False
1,1,0,2,4,1,1,0,1,1,1,0.9571402762796934,False
1,0,1,3,1,3,1,1,1,1,0,0.39621339309530385,True
1,4,1,0,0,3,1,2,1,0,0,0.9181883746212529,False
1,1,0,3,1,3,4,0,0,0,0,0.9379534519172672,False
1,2,3,0,0,3,0,1,2,0,1,0.9196151071742136,False
1,3,1,0,0,4,2,0,2,0,0,0.9194818588106429,False
1,6,1,1,0,0,0,0,2,0,2,0.9517853846471807,False
1,0,0,0,8,0,0,0,1,3,0,0.06,True
1,0,0,0,7,1,0,3,1,0,0,0.07553707361007844,True
1,0,3,0,1,4,0,0,1,0,3,0.8590908809831052,False
1,5,1,0,2,0,0,0,1,2,1,0.07356485939894909,True
1,6,0,2,0,0,1,1,2,0,0,0.9989084857090867,False
1,1,3,2,0,2,1,0,0,1,2,0.9192886054308146,False
1,2,1,1,2,2,2,2,0,0,0,0.15460252396215995,True
1,3,1,0,2,2,1,2,1,0,0,0.15351051976339497,True
1,1,1,2,2,2,1,2,0,0,1,0.9392825545174506,False
1,0,0,7,0,1,3,1,0,0,0,0.9784282574818246,False
1,1,5,0,0,2,0,1,1,0,2,0.914305055765392,False
1,0,4,3,0,1,0,0,2,1,1,0.9584571210713212,False
1,0,6,1,0,1,0,0,2,1,1,0.9566091659141966,False
1,1,3,2,2,0,0,2,0,1,1,0.05441333748011401,True
1,3,2,2,1,0,0,1,1,0,2,0.0700567401312878,True
1,1,4,3,0,0,1,0,1,2,0,0.0798153251648471,True
1,1,0,7,0,0,0,0,1,3,0,0.6484658076495365,False
1,0,6,1,0,1,2,0,0,0,2,0.9366221192520886,False
1,3,0,0,4,1,0,2,2,0,0,0.126112362254669,True
1,0,0,3,5,0,0,3,0,0,1,0.047079650618000575,True
1,0,0,8,0,0,2,0,0,0,2,0.9497841880974653,False
1,0,1,1,6,0,2,0,1,0,1,0.044077285939848596,True
1,2,1,0,0,5,0,0,1,2,1,0.8785257305823791,False
1,0,6,1,0,1,0,1,2,0,1,0.9560158841798241,False
1,0,1,2,1,4,0,0,0,1,3,0.858808748567257,False
1,2,4,1,0,1,0,1,0,2,1,0.9467175118658027,False
1,2,4,0,0,2,0,0,0,1,3,0.8958781159888101,False
1,0,2,0,2,4,2,1,1,0,0,0.8938131614058075,False
1,6,1,0,1,0,1,0,3,0,0,0.6580734280008383,False
1,1,4,0,2,1,3,0,0,1,0,0.14186012589592506,True
1,3,1,2,1,1,0,3,1,0,0,0.1217478138169268,True
1,0,2,0,4,2,1,1,0,2,0,0.050051763109739904,True
1,0,1,2,4,1,0,4,0,0,0,0.07041584657303042,True
1,3,0,1,0,4,0,1,0,0,3,0.8598754159158706,False
1,3,1,0,4,0,0,0,0,3,1,0.049399023730603835,True
1,1,0,0,6,1,1,3,0,0,0,0.07532201085252135,True
1,0,4,2,0,2,3,0,1,0,0,0.9593964574694542,False
1,0,0,4,2,2,0,3,1,0,0,0.10463725837649285,True
1,2,4,2,0,0,0,0,2,0,2,0.0563125762182188,True
1,1,3,0,4,0,2,0,1,0,1,0.04845813223946551,True
1,1,3,2,2,0,1,1,0,1,1,0.055965751471069344,True
1,0,0,3,4,1,2,1,1,0,0,0.9670255561417889,False
1,4,0,4,0,0,0,1,1,2,0,0.6552626664205562,False
1,1,0,3,2,2,0,1,1,1,1,0.9383021375973847,False
1,0,4,0,0,4,0,0,3,1,0,0.8999679416540035,False
1,4,3,0,1,0,0,0,4,0,0,0.09556829193529216,True
1,0,3,1,1,3,3,0,0,0,1,0.9194963809514555,False
1,0,0,0,1,7,0,0,1,0,3,0.7995668902341135,False
1,4,0,4,0,0,0,0,0,1,3,0.9367876257642981,False
1,0,3,3,1,1,0,0,1,0,3,0.9186264098558297,False
1,1,2,2,1,2,1,1,0,1,1,0.9390614583904852,False
1,1,0,5,1,1,0,1,1,0,2,0.9360559455993375,False
1,0,2,1,3,2,0,0,0,4,0,0.039947571958598854,True
1,1,6,1,0,0,1,2,1,0,0,0.07142060337304917,True
1,0,3,0,5,0,1,0,1,2,0,0.0626326388888889,True
1,0,3,4,0,1,1,2,1,0,0,0.1844407614782048,True
1,5,0,2,1,0,1,0,1,1,1,0.9634397195810676,False
1,0,4,1,3,0,0,0,2,0,2,0.030140675235751636,True
1,2,0,1,0,5,1,1,0,2,0,0.5552626664205563,False
1,0,1,2,1,4,2,2,0,0,0,0.378389898725552,True
1,2,2,2,1,1,0,0,1,1,2,0.9387752452361519,False
1,0,2,1,3,2,0,2,1,0,1,0.9314978522355141,False
1,3,2,1,2,0,3,0,0,1,0,0.081667168250454,True
1,0,0,2,6,0,1,2,0,0,1,0.04379758503282741,True
1,0,0,5,0,3,2,0,1,1,0,0.9327034769042167,False
1,4,1,0,3,0,1,0,0,1,2,0.042052283062933786,True
1,3,1,1,1,2,1,0,1,0,2,0.9193094563405403,False
1,1,0,0,2,5,0,0,2,2,0,0.3323448698452067,True
1,1,6,1,0,0,2,0,1,0,1,0.056427868810981455,True
1,0,0,0,4,4,1,1,0,2,0,0.02201878492417184,True
1,0,2,3,3,0,1,0,0,2,1,0.05334755828869985,True
1,2,0,0,3,3,1,0,0,3,0,0.04720126777068951,True
1,3,0,1,3,1,0,3,0,0,1,0.9564286235466415,False
1,1,2,1,2,2,1,1,0,2,0,0.06201878492471524,True
1,2,0,2,4,0,2,1,1,0,0,0.07701089975020048,True
1,3,1,1,0,3,0,2,0,0,2,0.8988573767084391,False
1,3,0,1,0,4,4,0,0,0,0,0.9194338254080393,False
1,3,0,5,0,0,0,3,0,0,1,0.9779712033504285,False
1,0,1,5,2,0,0,0,0,0,4,0.0476005642677814,True
1,5,2,0,1,0,1,2,0,1,0,0.08155902475525542,True
1,0,0,1,3,4,0,2,1,1,0,0.03721789918511565,True
1,1,5,0,2,0,1,0,3,0,0,0.0714859314203057,True
1,2,1,2,1,2,0,0,0,1,3,0.898808748567257,False
1,6,1,0,0,1,1,0,2,0,1,0.9594818588106433,False
1,0,0,0,0,8,1,1,1,0,1,0.8200100179063261,False
1,4,0,2,0,2,1,0,1,0,2,0.9177777777777775,False
1,0,1,1,0,6,0,2,0,1,1,0.8580525315084135,False
1,1,4,1,2,0,0,2,2,0,0,0.07057161598934551,True
1,1,1,2,0,4,2,1,0,1,0,0.8979697908733009,False
1,7,0,1,0,0,0,0,1,2,1,0.9783729025788414,False
1,0,1,4,1,2,1,0,0,0,3,0.8976914614850449,False
1,0,1,0,2,5,0,0,1,0,3,0.8393367776434107,False
1,5,1,0,1,1,0,2,1,1,0,0.11843839872309252,True
1,4,4,0,0,0,3,0,0,1,0,0.08578282642083894,True
1,1,1,1,3,2,1,1,0,2,0,0.062018784924310795,True
1,1,2,0,5,0,0,0,2,1,1,0.045629772723292446,True
1,2,0,1,5,0,0,0,3,0,1,0.05130264845234296,True
1,1,3,1,3,0,0,1,0,2,1,0.04979774298020354,True
1,2,1,2,2,1,1,1,2,0,0,0.970363531047734,False
1,0,0,5,3,0,0,0,1,2,1,0.0679251176442044,True
1,1,1,3,3,0,0,1,0,1,2,0.038542495331139556,True
1,0,3,2,1,2,1,0,0,2,1,0.9374865939539843,False
1,0,4,0,3,1,1,0,1,1,1,0.2600385674155732,True
1,5,1,1,1,0,1,1,2,0,0,0.17511082456714436,True
1,2,3,3,0,0,1,0,1,2,0,0.08929209733089037,True
1,0,7,0,1,0,2,0,0,2,0,0.0687159722222222,True
1,0,4,2,0,2,0,2,1,1,0,0.06596144289660483,True
1,0,0,5,3,0,0,2,0,0,2,0.048723603612418634,True
1,0,1,3,3,1,0,0,3,1,0,0.9639791554171129,False
1,0,1,6,1,0,0,0,3,1,0,0.16978647144779913,True
1,0,2,0,3,3,2,0,0,2,0,0.05448038147648334,True
1,1,2,1,3,1,1,0,1,1,1,0.9572975287087272,False
1,1,1,1,0,5,0,1,0,0,3,0.8400068523255311,False
1,1,4,3,0,0,1,1,0,0,2,0.050070735533598254,True
1,7,1,0,0,0,0,2,0,1,1,0.8493185720747287,False
1,1,2,0,2,3,1,0,1,0,2,0.8989948241282665,False
1,1,2,1,2,2,0,3,1,0,0,0.06773755860073537,True
1,4,0,2,2,0,0,1,0,0,3,0.1413622891106131,True
1,0,1,0,1,6,0,1,1,1,1,0.8579257194789416,False
1,3,2,2,1,0,1,0,0,3,0,0.07811697379948895,True
1,3,4,1,0,0,0,0,1,0,3,0.035247991146642725,True
1,0,3,0,1,4,1,0,1,2,0,0.054848443871466875,True
1,0,1,5,0,2,0,0,2,2,0,0.9338833105757475,False
1,2,4,2,0,0,0,3,0,0,1,0.06298506369963269,True
1,1,0,2,2,3,1,1,2,0,0,0.9357268238670902,False
1,1,3,3,0,1,0,0,1,1,2,0.9385345909715503,False
1,2,2,3,0,1,1,0,0,3,0,0.1069908977775599,True
1,0,4,0,3,1,0,1,2,0,1,0.27915998060647385,True
1,0,0,1,6,1,1,2,0,0,1,0.2623522096528892,True
1,4,0,3,0,1,2,0,0,2,0,0.958896553708751,False
1,1,7,0,0,0,0,3,0,0,1,0.05308844144145231,True
1,0,1,0,3,4,2,0,1,1,0,0.9022443555604306,False
1,0,1,0,7,0,0,1,0,2,1,0.04249072883281273,True
1,0,1,2,2,3,0,0,0,1,3,0.8784598825170897,False
1,0,0,4,1,3,0,2,1,0,1,0.917959294139829,False
1,0,1,3,0,4,0,2,0,0,2,0.8793498253650559,False
1,3,4,0,0,1,1,2,0,0,1,0.9519614256942849,False
1,1,0,3,4,0,0,0,2,1,1,0.05772512403235549,True
1,2,0,2,0,4,0,3,1,0,0,0.5784026021283323,False
1,5,0,3,0,0,0,0,2,0,2,0.9555687715227529,False
1,0,0,1,2,5,0,0,1,3,0,0.02699089775599197,True
1,0,2,3,2,1,2,0,0,1,1,0.9584572040405274,False
1,3,2,3,0,0,0,1,0,1,2,0.10694050923987894,True
1,0,1,0,2,5,1,0,2,0,1,0.8792912913953999,False
1,0,1,2,2,3,0,0,1,0,3,0.8788416626625983,False
1,6,0,0,2,0,2,0,1,1,0,0.15997463294020428,True
1,0,0,3,1,4,0,1,1,2,0,0.11395091110770399,True
1,5,1,1,0,1,2,0,0,0,2,0.9396966426956894,False
1,3,3,2,0,0,1,1,2,0,0,0.10391350788405727,True
1,1,3,0,4,0,0,0,0,3,1,0.04737192113616449,True
1,1,0,5,0,2,1,3,0,0,0,0.6211977797567901,False
1,0,2,1,0,5,1,1,0,0,2,0.8597531652944687,False
1,0,3,0,0,5,0,1,2,1,0,0.09188844538118364,True
1,0,4,2,1,1,1,0,0,0,3,0.9196500123300068,False
1,1,1,6,0,0,0,1,1,0,2,0.9578252431270098,False
1,0,0,2,0,6,0,3,0,0,1,0.8600032425263944,False
1,2,1,4,0,1,1,0,0,2,1,0.9576226385071493,False
1,1,3,1,0,3,1,2,0,1,0,0.0569167968719879,True
1,4,2,0,1,1,2,1,0,0,1,0.9575218319421104,False
1,0,0,4,1,3,0,0,2,2,0,0.9120602602844115,False
1,0,4,3,1,0,1,1,1,1,0,0.0741590671603554,True
1,0,1,3,4,0,1,2,1,0,0,0.06996538101829312,True
1,0,2,3,3,0,3,0,1,0,0,0.07811697379948898,True
1,0,3,4,0,1,4,0,0,0,0,0.9779712033504286,False
1,3,2,0,1,2,0,0,0,2,2,0.9148190694586734,False
1,1,0,5,0,2,1,1,0,0,2,0.9167844860195817,False
1,1,2,3,1,1,4,0,0,0,0,0.9787663299405854,False
1,3,1,2,1,1,2,1,0,1,0,0.4324806505803741,True
1,1,0,1,3,3,2,2,0,0,0,0.13460252394554081,True
1,0,8,0,0,0,1,1,1,1,0,0.069775,True
1,0,4,1,3,0,0,1,2,1,0,0.06724374999999999,True
1,0,0,1,4,3,1,0,1,1,1,0.9165016235489256,False
1,2,0,3,2,1,0,2,1,0,1,0.958915369569291,False
1,0,0,1,6,1,1,0,0,0,3,0.9150304856165398,False
1,0,0,3,5,0,2,0,2,0,0,0.07130264845234294,True
1,1,4,1,2,0,1,1,0,0,2,0.033557788816848726,True
1,3,1,0,2,2,0,2,1,1,0,0.07676475005309992,True
1,0,2,0,0,6,0,0,3,0,1,0.8592962702181617,False
1,0,3,3,2,0,0,2,2,0,0,0.07368194674308529,True
1,0,4,1,1,2,3,1,0,0,0,0.2393669029451178,True
1,3,3,0,2,0,0,0,1,2,1,0.05581431566916102,True
1,3,1,0,1,3,0,2,1,0,1,0.9181425444754949,False
1,2,0,1,2,3,1,1,1,1,0,0.3917179735433484,True
1,1,0,2,1,4,0,1,2,0,1,0.8984002986363213,False
1,0,2,1,2,3,0,2,2,0,0,0.08831932993803884,True
1,2,0,3,0,3,1,0,1,1,1,0.9171915096003802,False
1,3,2,2,0,1,1,1,0,0,2,0.9397402176677702,False
1,5,0,2,0,1,0,0,0,3,1,0.9574750590883899,False
1,2,4,0,1,1,1,1,0,0,2,0.9326056817237789,False
1,6,0,2,0,0,0,1,0,3,0,0.1667644385434314,True
1,2,0,0,3,3,0,1,3,0,0,0.9356598992095597,False
1,4,0,0,3,1,2,1,1,0,0,0.9764912043962837,False
1,1,5,0,2,0,1,0,1,0,2,0.03148593142030576,True
1,0,2,1,1,4,2,1,0,1,0,0.11149413812467604,True
1,0,0,2,2,4,0,0,2,2,0,0.3523448698452067,True
1,0,0,3,4,1,0,2,1,1,0,0.08630374696520243,True
1,2,0,4,1,1,0,2,1,0,1,0.9579592941398295,False
1,0,0,1,1,6,3,0,1,0,0,0.879050081590439,False
1,1,2,3,0,2,0,0,0,0,4,0.8784622096257481,False
1,1,0,0,4,3,0,2,0,0,2,0.8956064025441879,False
1,3,2,2,0,1,0,1,0,1,2,0.9393672593053183,False
1,1,0,1,1,5,0,1,2,0,1,0.8791226873571574,False
1,5,1,0,0,2,1,0,1,2,0,0.9348091837409356,False
1,0,0,4,0,4,0,0,0,2,2,0.877163999270021,False
1,0,1,5,0,2,0,1,0,3,0,0.07431615284249755,True
1,3,1,1,1,2,0,0,4,0,0,0.9577973647652104,False
1,4,0,1,3,0,3,0,1,0,0,0.11989855995460699,True
1,4,1,0,0,3,1,1,0,1,1,0.9178366058935232,False
1,7,0,0,1,0,0,0,2,0,2,0.9471531443650917,False
1,1,0,4,0,3,1,1,2,0,0,0.9396313420014925,False
1,2,0,2,2,2,0,0,3,0,1,0.937691461485045,False
1,1,0,0,7,0,1,0,0,3,0,0.06,True
1,1,0,0,0,7,0,1,0,2,1,0.8373936875963952,False
1,0,1,7,0,0,2,0,0,0,2,0.9602398786220696,False
1,3,2,0,0,3,2,1,0,1,0,0.3877260208322711,True
1,2,1,4,1,0,1,0,1,1,1,0.19572889750783587,True
1,0,2,1,1,4,1,1,0,0,2,0.8790908809831051,False
1,0,3,0,5,0,0,1,2,0,1,0.045350368033628755,True
1,1,0,4,2,1,1,0,1,0,2,0.9371853219210379,False
1,3,0,1,0,4,1,0,0,2,1,0.8985123282616932,False
1,0,1,2,5,0,0,1,2,0,1,0.04718486691281526,True
1,3,0,0,4,1,0,0,0,0,4,0.8976604372727628,False
1,6,0,2,0,0,1,1,2,0,0,0.9989084857090867,False
1,4,0,2,1,1,0,0,0,4,0,0.08889405398791513,True
1,0,2,1,5,0,1,0,1,1,1,0.045629772723292446,True
1,5,1,0,1,1,0,2,1,0,1,0.958142544475495,False
1,2,1,2,3,0,0,0,3,1,0,0.07826818713712283,True
1,5,3,0,0,0,2,1,1,0,0,0.1019600658123461,True
1,0,1,4,1,2,1,0,2,0,1,0.9360559455993375,False
1,3,0,2,1,2,0,0,2,0,2,0.9177513434726061,False
1,0,3,2,1,2,1,0,3,0,0,0.9583759369289311,False
1,0,7,1,0,0,0,1,1,2,0,0.06945555555555555,True
1,2,1,2,1,2,0,0,2,2,0,0.3923448698452066,True
1,3,3,2,0,0,1,0,2,0,1,0.11482207078117619,True
1,1,1,6,0,0,0,0,0,1,3,0.9353441274046035,False
1,0,4,1,0,3,0,2,0,1,1,0.9068676775105526,False
1,0,3,4,0,1,0,0,1,3,0,0.08720126784920663,True
1,1,0,1,6,0,0,3,0,1,0,0.0619,True
1,3,1,3,0,1,0,0,3,1,0,0.9731971444513031,False
1,2,6,0,0,0,0,0,0,0,4,-0.004263621416679875,True
1,0,0,3,0,5,1,1,1,1,0,0.8839306539208571,False
1,1,1,4,1,1,1,2,1,0,0,0.4483348075024402,True
1,0,2,0,4,2,1,2,0,1,0,0.05282629790454589,True
1,1,3,0,2,2,1,1,1,0,1,0.9342179841398381,False
1,1,0,1,6,0,4,0,0,0,0,0.06520198039038468,True
1,1,0,4,1,2,0,0,3,0,1,0.9335344267866066,False
1,3,5,0,0,0,2,1,0,0,1,0.05955754749514245,True
1,3,1,3,1,0,0,2,1,0,1,0.12428027283107695,True
1,0,2,0,2,4,2,0,0,2,0,0.05484844386602697,True
1,0,0,5,2,1,0,0,0,4,0,0.07466439809468045,True
1,0,5,1,1,1,0,0,0,2,2,0.23817585799251392,True
1,0,7,1,0,0,0,3,1,0,0,0.06995555555555555,True
1,6,1,0,1,0,0,0,3,1,0,0.16978647144779913,True
1,0,0,5,2,1,1,0,2,1,0,0.9702203006666783,False
1,0,2,0,6,0,1,1,1,0,1,0.043330555555555594,True
1,0,2,0,1,5,0,0,2,0,2,0.8596148880987395,False
1,1,5,2,0,0,0,0,2,2,0,0.07459584992115947,True
1,1,0,1,0,6,2,1,0,0,1,0.8598754159158701,False
1,2,4,0,1,1,0,0,0,3,1,0.23895990140558415,True
1,1,1,3,1,2,0,1,1,2,0,0.09472264300779835,True
1,2,0,5,0,1,2,0,0,0,2,0.935826150630327,False
1,0,1,7,0,0,0,0,1,1,2,0.9598028554076227,False
1,0,1,0,6,1,1,0,2,0,1,0.9519898384743976,False
1,0,2,4,2,0,0,1,3,0,0,0.08363034315581057,True
1,1,1,1,1,4,4,0,0,0,0,0.9195927543275633,False
1,0,4,1,0,3,1,0,0,1,2,0.8968990018579303,False
1,0,5,2,0,1,0,2,2,0,0,0.10805954061326534,True
1,0,1,0,4,3,0,0,1,1,2,0.8945324413310116,False
1,1,1,0,0,6,2,1,0,1,0,0.8576891753644432,False
1,0,1,6,0,1,0,0,1,1,2,0.9326893835322908,False
1,1,0,2,4,1,0,0,0,0,4,0.8984907640319479,False
1,1,1,2,4,0,0,0,2,2,0,0.06666639312745606,True
1,0,5,1,1,1,2,1,0,0,1,0.9488504845811596,False
1,0,2,3,3,0,0,0,3,0,1,0.05811697379948901,True
1,0,0,1,4,3,0,2,0,1,1,0.9102358953333559,False
1,0,2,0,6,0,1,0,0,2,1,0.04305555555555559,True
1,0,0,6,2,0,2,0,2,0,0,0.6484658076495367,False
1,4,0,1,2,1,0,0,4,0,0,0.9777956344070571,False
1,0,6,0,2,0,1,1,2,0,0,0.06899722222222222,True
1,1,2,2,1,2,2,1,0,1,0,0.1526667065774177,True
1,4,3,1,0,0,0,3,1,0,0,0.08278762566569282,True
1,0,1,0,1,6,4,0,0,0,0,0.8794009401355326,False
1,1,0,6,0,1,0,1,2,1,0,0.971119682844302,False
1,1,0,3,3,1,1,1,1,0,1,0.9586135072383675,False
1,1,0,3,3,1,0,1,2,1,0,0.175286074094512,True
1,1,1,6,0,0,0,0,1,0,3,0.9399827084552892,False
1,0,4,0,4,0,2,0,0,1,1,0.04705032115292163,True
1,1,2,1,3,1,0,3,1,0,0,0.0807174056804111,True
1,0,3,1,0,4,0,4,0,0,0,0.01805283286093903,True
1,2,0,0,3,3,0,0,1,2,1,0.9153785454810248,False
1,0,1,5,2,0,0,0,3,0,1,0.10760056426778129,True
1,0,0,7,1,0,1,0,3,0,0,0.9874982798273445,False
1,3,2,2,1,0,4,0,0,0,0,0.13382539812293526,True
